Beta_value,Start,End,Position_to_TSS
0.88805110630827,10873220,10873221,1391
0.945429342671628,130358902,130358903,-49
0.856781026637707,50022205,50022206,3198
0.934589801509221,63919361,63919362,-257
0.929789119613846,41798473,41798474,61906
0.937542412619023,88007683,88007684,56250
0.808872506257326,241268505,241268506,47198
0.840682801607065,58484676,58484677,21305
0.847675505187839,23507588,23507589,28035
0.825629326378211,48466487,48466488,138602
0.911093931993652,1374606,1374607,4516
0.89756931575316,81298881,81298882,2679
0.820893637771005,76439482,76439483,128867
0.956985801974214,1078942,1078943,33094
0.864106810164153,23511674,23511675,10322
0.912468035565049,9930072,9930073,12755
0.853499166979281,63811283,63811284,3206
0.968548709402866,39723605,39723606,28673
0.883323974100155,1965685,1965686,18352
0.851472123401475,71811978,71811979,19339
0.860953926399356,184176939,184176940,1989
0.85583209878153,141487819,141487820,2644
0.898279375158041,76979467,76979468,633
0.9352837015538,96852900,96852901,22724
0.907745548593101,3242519,3242520,173307
0.954524004251987,101589340,101589341,1030
0.943707389349549,2016403,2016404,-678
0.918851736627752,42681679,42681680,1386
0.827798169015004,103740547,103740548,3469
0.966280958847243,935109,935110,19589
0.89952811995996,236209143,236209144,5459
0.956173916494819,844732,844733,2915
0.912048390344773,84290614,84290615,-164
0.825038356305551,140106435,140106436,1215
0.90710504039398,29993055,29993056,3382
0.94265148140729,99792436,99792437,-908
0.810329312502574,130381966,130381967,1594
0.839343233397949,43947301,43947302,22292
0.849399562457677,15743126,15743127,703
0.803533434698017,74001246,74001247,6052
0.868895931266487,77212725,77212726,71745
0.9045842885294,3460396,3460397,16599
0.975926402958666,12597132,12597133,13672
0.875801079119688,67050190,67050191,3910
0.922725300052127,211829157,211829158,1082
0.901951214799119,141226025,141226026,4324
0.900942198676365,23298631,23298632,-109
0.981554677206851,909883,909884,71436
0.936655976800076,2944871,2944872,47507
0.876827197024307,67876969,67876970,-689
0.835001452243171,65592978,65592979,3019
0.956499761899942,132733970,132733971,27919
0.829880609730033,4535286,4535287,3488
0.809681821416261,233204147,233204148,8709
0.843742082968377,3449148,3449149,5355
0.938213335621728,4324693,4324694,3487
0.96575970651177,79441972,79441973,45746
0.8054949897845,1318848,1318849,5812
0.906953167868426,129983744,129983745,32708
0.889221490759619,72889439,72889440,3211
0.939041616864066,41844525,41844526,173
0.968769760832666,57752862,57752863,-1080
0.8256284584589,105399800,105399801,-575
0.845798738633618,42103990,42103991,4545
0.894359807917211,113024660,113024661,22905
0.922973709531402,124324477,124324478,98078
0.977011243557575,87681447,87681448,27884
0.847074240761221,65999591,65999592,2571
0.923987499438374,155269630,155269631,3887
0.984317591182005,105497435,105497436,6369
0.801889807492432,926933,926934,284
0.873702355711336,1165544,1165545,7590
0.904501607717042,132772797,132772798,55906
0.895406255215507,1541502,1541503,69192
0.896621375156838,42389557,42389558,731
0.970216671388122,33789009,33789010,57006
0.960321593386259,55482654,55482655,6321
0.886567806914379,105442866,105442867,22973
0.946514797260607,129875972,129875973,7649
0.847855940290722,1638659,1638660,137292
0.891436882836468,73383301,73383302,50604
0.93908474257984,50536685,50536686,3926
0.980943943481243,85709891,85709892,960
0.978930860561865,956166,956167,25132
0.840201565713436,89119906,89119907,26007
0.93966785948803,244055080,244055081,3796
0.832015206741427,150481285,150481286,4098
0.892185059389358,102433606,102433607,-1021
0.884878254520091,3964736,3964737,6388
0.841201483178454,106865327,106865328,-153
0.929609834529419,132797023,132797024,25290
0.881223029400486,87890402,87890403,46115
0.87355577414527,246788746,246788747,-349
0.98342877410208,747136,747137,12102
0.858305718518706,50262044,50262045,58415
0.925954934593698,25250006,25250007,2306
0.843760661801253,49998043,49998044,1153
0.875148883724533,77614127,77614128,18364
0.823431501299447,48454922,48454923,78479
0.971003986951794,81717745,81717746,5437
0.876704243337274,4952834,4952835,43335
0.928606306322718,161039854,161039855,-916
0.816932522417195,619447,619448,-686
0.905001122093006,4448525,4448526,-286
0.81837725293052,87957989,87957990,6554
0.892231553134929,6284897,6284898,130341
0.868185014786211,73380894,73380895,4485
0.868537612915929,49625893,49625894,2478
0.859434404790991,93431230,93431231,118672
0.918638763935067,10320985,10320986,12527
0.910795381885023,66352923,66352924,33824
0.979760970077641,137832845,137832846,212
0.853397679966614,1316379,1316380,6679
0.887329218972405,29610336,29610337,6318
0.889489350106379,90255140,90255141,-1439
0.804687427725107,1323820,1323821,33928
0.853701777639267,89276269,89276270,40874
0.826760581191927,134153367,134153368,17278
0.976758759640973,3834521,3834522,34508
0.91155667963987,46268505,46268506,540
0.902224545420389,111252077,111252078,46787
0.816184774154778,20896157,20896158,27723
0.975694444444444,1005173,1005174,637
0.982981886549495,17301463,17301464,8774
0.906085849905754,1483649,1483650,40314
0.873149995304233,78187560,78187561,197
0.937220830438242,80189790,80189791,1989
0.897878376900599,4268534,4268535,138848
0.915914318889954,6217158,6217159,14291
0.863177439130514,143918066,143918067,24459
0.965668294582397,109290631,109290632,-398
0.978391483082112,110649140,110649141,16591
0.852693951807992,44786137,44786138,83634
0.941221023577939,18761209,18761210,25599
0.806705754223863,1826681,1826682,3130
0.957883577353542,3459787,3459788,15994
0.807058061723773,48986784,48986785,144
0.891995424587694,82247741,82247742,10570
0.916564523788718,130140635,130140636,-1097
0.862465248893859,66264172,66264173,6468
0.883932953989469,74502152,74502153,-444
0.902097845514021,78453517,78453518,123878
0.962182061579652,67980207,67980208,623
0.834015533953027,121593904,121593905,2742
0.863214396666502,4448525,4448526,6774
0.890532544378698,69584598,69584599,-1069
0.974485935956453,935109,935110,20298
0.876122662761931,75200805,75200806,8544
0.835065889681386,32496127,32496128,366917
0.982592964547599,31464584,31464585,5587
0.923250265111347,140884070,140884071,1861
0.961903346129211,129888310,129888311,75532
0.846899721451328,46793588,46793589,30906
0.866531531185766,31544987,31544988,30558
0.872116773574631,35735274,35735275,-64
0.906589439403876,1069944,1069945,55812
0.98486827984118,44220220,44220221,105437
0.953097323648487,154445926,154445927,1677
0.941060317121512,767971,767972,40715
0.907572118961575,120859492,120859493,-1134
0.931411179405517,1242665,1242666,494
0.844153762615918,26670605,26670606,102453
0.916657043660555,30651360,30651361,93
0.977286218187144,140292743,140292744,-10
0.935051464252109,5683517,5683518,-1449
0.966073268091167,84190864,84190865,-316
0.935817160082764,3411979,3411980,26832
0.837549883583852,843387,843388,10885
0.919752603540847,113092164,113092165,112851
0.943110815366481,112186282,112186283,47855
0.861524487509232,141365416,141365417,10390
0.950132758048457,657324,657325,31739
0.894698386470453,11301356,11301357,136325
0.879901349490979,989038,989039,1971
0.978395219823691,886709,886710,15614
0.804334668398907,4412121,4412122,4459
0.826188729576136,136941871,136941872,2780
0.855797882955535,1228652,1228653,20486
0.863600430378516,1030176,1030177,108085
0.978562344647009,163423119,163423120,46
0.983720120083423,88656247,88656248,6836
0.826607381403442,32155924,32155925,1756
0.86426689549832,239115095,239115096,286560
0.811018475280059,10644978,10644979,151671
0.899745646480496,41945643,41945644,103252
0.97983230584604,45786301,45786302,-587
0.920849386761066,118931670,118931671,3493
0.933762611787,43802212,43802213,12698
0.919017994236323,3816526,3816527,12781
0.910800547726618,76154763,76154764,2826
0.99038021967372,849927,849928,17425
0.940074346686898,2591359,2591360,32310
0.812551662314995,79609781,79609782,-1372
0.85489360356842,913917,913918,56994
0.874137336969452,10557724,10557725,8314
0.838023195226521,131908091,131908092,13439
0.891627798537045,209942154,209942155,3979
0.875377934364405,48969389,48969390,23921
0.819836010988695,9934557,9934558,711
0.888843403760865,2583269,2583270,121832
0.890559778026845,1485602,1485603,18766
0.815700318957704,36510951,36510952,1979
0.845659051908391,157775650,157775651,812139
0.884909156853835,3318006,3318007,59825
0.848174838624021,44016270,44016271,2901
0.812959785694776,1091990,1091991,46251
0.902789194990321,112838245,112838246,147915
0.878597456198345,131029795,131029796,2911
0.907340813097543,3645865,3645866,4162
0.898080038949266,6997037,6997038,54
0.938278999774691,1864071,1864072,54567
0.865357215635857,88817907,88817908,27718
0.965328710494733,140857900,140857901,71608
0.809556007074254,48860082,48860083,99899
0.889107473532542,2193747,2193748,993
0.900375547673691,3743080,3743081,4243
0.91407597190156,67969754,67969755,-1200
0.882445118847986,31618728,31618729,1041
0.930282231555575,129119507,129119508,2416
0.855029576312598,1446311,1446312,3487
0.933722481510465,132783369,132783370,245548
0.907572118961575,120859492,120859493,-1089
0.961112511982374,129875972,129875973,40493
0.909889423690007,1116409,1116410,2769
0.88775941427336,108592065,108592066,2359
0.865322534971966,2074239,2074240,26258
0.865633909339487,70884002,70884003,4253
0.881127354990418,27358506,27358507,8361
0.913007119363568,3055938,3055939,-857
0.805582265612517,670883,670884,2747
0.828525432916781,58205150,58205151,21228
0.956392221762515,55346669,55346670,4827
0.855284389948058,31701708,31701709,-616
0.849872357134786,19645308,19645309,16809
0.909402194144413,79913604,79913605,2358
0.866372699120377,84179888,84179889,7152
0.941059769679077,99570112,99570113,-1459
0.942217528065569,734252,734253,28486
0.948035781018926,1978838,1978839,254406
0.920953108952199,52335794,52335795,-569
0.907259107041059,153803468,153803469,27081
0.965572457966373,1087867,1087868,4211
0.883235968264625,201643971,201643972,-1026
0.860277974650738,184245723,184245724,3798
0.892908804254886,75917472,75917473,2297
0.85255124948016,9729924,9729925,21658
0.870018802693031,15730668,15730669,822
0.849545314460767,3305079,3305080,567
0.910391522942013,1370359,1370360,23092
0.915771906805202,815528,815529,6425
0.970218647901483,3638205,3638206,11854
0.931075937008461,103725132,103725133,9401
0.89721467284209,90249068,90249069,-715
0.843833105289468,3502898,3502899,1916
0.884189909497313,86945379,86945380,24103
0.952596508804808,44227030,44227031,3206
0.818209373509724,68496034,68496035,1188
0.928606306322718,161039854,161039855,5088
0.935464853124831,75665316,75665317,3119
0.919151262040903,47236479,47236480,119179
0.96863256059545,79915387,79915388,26364
0.979265862266048,8152394,8152395,6418
0.888163353590875,184189530,184189531,1215
0.866921673558343,44903750,44903751,17183
0.844396423741006,76111886,76111887,680432
0.857458159662318,1283813,1283814,25811
0.881275984964123,6165143,6165144,107502
0.968059659490643,64085386,64085387,80676
0.941166014083545,2403057,2403058,2520
0.920482696725289,128536507,128536508,1315
0.908575620168445,42685155,42685156,31375
0.939004119390041,1915312,1915313,9939
0.94176899807223,3240757,3240758,171545
0.897735845081012,60696961,60696962,3201
0.965681661333835,31888412,31888413,8093
0.895809186531577,57491780,57491781,4485
0.948297963253098,972871,972872,46998
0.898581048735953,30741294,30741295,910
0.966806815667183,49799784,49799785,32815
0.838653012977238,1306732,1306733,2852
0.836686516782288,45674203,45674204,-726
0.929749418809528,62707438,62707439,-1203
0.883897679244287,100180791,100180792,2854
0.897299252260612,88903968,88903969,-1452
0.869085150511008,67001150,67001151,172373
0.968424829153441,970042,970043,3281
0.905314599877825,7009350,7009351,3e3
0.820730866349183,151235409,151235410,2919
0.861637119597492,31886797,31886798,10426
0.868346063313416,7576562,7576563,3719
0.946199939847332,30450769,30450770,3542
0.896162137390581,49783907,49783908,2288
0.983178005242799,39175455,39175456,49652
0.98492431640625,64229294,64229295,2684
0.843005746231954,133295485,133295486,1071
0.894463775073193,1952524,1952525,28268
0.949069083519315,3612333,3612334,14483
0.962446239371426,2288266,2288267,52470
0.813393181061295,1898343,1898344,68358
0.896357302259939,1732644,1732645,1840
0.832025484556683,8486156,8486157,41178
0.938364679929096,52152623,52152624,39146
0.950841327819986,123742504,123742505,-830
0.875196676618227,91948963,91948964,-436
0.880703604835586,119624456,119624457,23318
0.928454884668624,50349771,50349772,-1427
0.833811310975811,156136951,156136952,1837
0.87983876558072,49919695,49919696,924
0.881486373266626,141345116,141345117,1286
0.98093602118368,7415114,7415115,10239
0.844869291567706,68161751,68161752,99480
0.849554417879739,30007898,30007899,1291
0.968756430672977,9787706,9787707,5475
0.828788558991946,2107154,2107155,33691
0.880738655350314,113162882,113162883,212631
0.812296011582877,31539539,31539540,2465
0.810582579032416,127407054,127407055,3030
0.987952813520952,46612909,46612910,3557
0.862988448180265,33292244,33292245,7081
0.885305827494694,99416150,99416151,7477
0.916516501192367,75731632,75731633,10195
0.88661634885589,153790836,153790837,3677
0.932504057113248,205810550,205810551,3199
0.849607909940657,25078728,25078729,3404
0.976237606259953,1561476,1561477,13109
0.939100557417166,79006902,79006903,2892
0.881016928495333,58084894,58084895,5068
0.931867731653019,81715002,81715003,-971
0.945419040190422,516043,516044,89663
0.949601102503141,65646790,65646791,6923
0.952152191949866,16586599,16586600,159
0.878995269809829,53871619,53871620,3735
0.933960090309465,245574564,245574565,63561
0.801345528913355,60162474,60162475,3832
0.869517303682808,121831278,121831279,27097
0.908095145739387,1996913,1996914,903
0.85626785098573,76513861,76513862,3432
0.94226141292025,1534777,1534778,4062
0.919085364756449,913917,913918,50206
0.852473762056013,7848983,7848984,18749
0.98997132491922,105497273,105497274,3118
0.945419040190422,516043,516044,5589
0.808032842475847,43012223,43012224,27668
0.847595629145879,197785484,197785485,-473
0.844742965345654,32587070,32587071,3221
0.947961948691465,113622902,113622903,38160
0.932800507562116,56228413,56228414,86416
0.826005557900282,67399050,67399051,2555
0.811616549512709,64267389,64267390,15813
0.912677337868138,51715881,51715882,8792
0.965081083821824,77103199,77103200,36257
0.917302706191105,2513013,2513014,7889
0.916740681522204,1460889,1460890,14188
0.98734869191722,1315552,1315553,25657
0.985342324606084,29612309,29612310,-156
0.850204184406604,13286936,13286937,219289
0.946733250104037,102229178,102229179,76008
0.860221998666389,32166601,32166602,2017
0.907028148217598,65829938,65829939,-813
0.813843373572823,101917854,101917855,-1331
0.872020808443572,152945147,152945148,30704
0.903648137083123,126266218,126266219,2765
0.809620200382438,43054471,43054472,4964
0.872967949865495,153955188,153955189,16620
0.805224300275148,67830121,67830122,-950
0.804166482098037,22164096,22164097,-1157
0.938038351188603,30619960,30619961,2116
0.862884356499888,31084245,31084246,4719
0.941221815378686,1633074,1633075,19532
0.871582495305206,79513602,79513603,117745
0.92234987923902,78423344,78423345,44681
0.927713331361757,109127513,109127514,531360
0.955689938840879,81103663,81103664,46047
0.970811133437492,88925770,88925771,51435
0.832097374819695,596232,596233,131110
0.917274868952265,128415190,128415191,147786
0.809266606369862,44148773,44148774,21858
0.909213471679979,2074593,2074594,-652
0.853375196974915,55483047,55483048,4216
0.809855949944318,124672502,124672503,1380
0.90657784285681,3166298,3166299,97086
0.829225575748201,127060650,127060651,46639
0.935009483685493,19722025,19722026,7349
0.923094846033821,78199697,78199698,726
0.896024480248985,1020506,1020507,58641
0.839006859899538,113233348,113233349,45564
0.883796495522056,1995854,1995855,1364
0.907349701209364,9748759,9748760,-1186
0.97713736658069,112765406,112765407,75076
0.876223320164053,154483727,154483728,2944
0.832252490825013,2114243,2114244,9526
0.945595445066093,6492191,6492192,1650
0.946733250104037,102229178,102229179,76012
0.826903564266518,26211905,26211906,39562
0.93938734843827,19339011,19339012,80741
0.962084374861456,14461205,14461206,20385
0.860490059512566,36010677,36010678,3532
0.946136296686823,58888936,58888937,35672
0.91615933404508,140673875,140673876,18150
0.871823490222792,177089111,177089112,2205
0.929981016130709,13804769,13804770,-293
0.858514275367756,1756290,1756291,2286
0.83869868552109,130469175,130469176,48691
0.821069344641961,44426477,44426478,76313
0.823928293928391,160258511,160258512,248
0.947046295169268,45512472,45512473,19070
0.911867549645308,1006985,1006986,81175
0.869119553235692,30689397,30689398,1912
0.977614168725416,89544517,89544518,36119
0.852653249076307,1000258,1000259,669
0.871740273094458,58204768,58204769,21340
0.937373917785522,73449033,73449034,297808
0.8906040288656,65301395,65301396,405820
0.848777561461118,57849068,57849069,-790
0.807780990087858,3279478,3279479,210309
0.932447511293377,292012,292013,60648
0.946197095379388,112860810,112860811,-517
0.927852624458575,907997,907998,7739
0.957856544848918,3318564,3318565,59267
0.821317455037077,102602249,102602250,2710
0.896562431877531,104713219,104713220,23612
0.825952288005421,48782645,48782646,797
0.985520494835623,195868373,195868374,40712
0.804739158471352,27135533,27135534,4687
0.937190680382264,116447587,116447588,126809
0.802645786462404,143334157,143334158,21890
0.860851298055309,75229902,75229903,36880
0.877113088954543,58039922,58039923,-244
0.950973860594374,124864526,124864527,-608
0.823803988350804,81068349,81068350,33197
0.9739165973909,46793703,46793704,31081
0.848168979859982,3869881,3869882,-852
0.931601457160134,103919513,103919514,1982
0.900628694440491,32847935,32847936,3098
0.914147810124253,89308876,89308877,181686
0.920258822136111,79694602,79694603,14449
0.881089193044855,104785065,104785066,9127
0.804721101776973,50551203,50551204,11703
0.893800337141787,209809101,209809102,296
0.81224187165402,1323820,1323821,33928
0.839848906507489,32889184,32889185,3101
0.893567014714513,235959434,235959435,465326
0.94560719538794,88479697,88479698,70834
0.951315668836527,2115352,2115353,61788
0.831348382173962,50465814,50465815,14150
0.984847061989065,2109096,2109097,3735
0.890577195512993,137921884,137921885,44068
0.839202557587436,107715269,107715270,1277
0.843294086501927,1464690,1464691,2143
0.944473261755075,3638474,3638475,11553
0.836744905782697,1920035,1920036,-765
0.924776803905942,32169928,32169929,8169
0.990947154011542,31077819,31077820,3396
0.813671621646591,100448927,100448928,16003
0.883898679249194,30912023,30912024,71
0.805284573893739,134371895,134371896,2666
0.918029530556843,3669806,3669807,30636
0.888162408036907,6548001,6548002,8063
0.869426741836893,30752686,30752687,4134
0.883358733268922,27131535,27131536,8685
0.818796694446176,37520786,37520787,908
0.900324203884005,58548992,58548993,4518
0.858263806261071,51169856,51169857,3291
0.915207364384495,144400211,144400212,776
0.855193495974749,66465712,66465713,-616
0.86107496083609,89301451,89301452,12135
0.804810041585691,235158062,235158063,3110
0.965457145445396,88717237,88717238,1082
0.872996741329388,104866997,104866998,1683
0.826640633806433,68386342,68386343,73732
0.889454312845015,241816292,241816293,5291
0.880344118698101,132826629,132826630,2225
0.823472505084948,1967956,1967957,20623
0.967867690490254,19306640,19306641,49165
0.901743317461356,219565189,219565190,5551
0.873207997338656,48275722,48275723,4324
0.882905571316474,67494190,67494191,756
0.975722819203669,137832845,137832846,213881
0.864568486513864,79411010,79411011,15153
0.879638043300179,43101519,43101520,1173
0.906315005804852,127665141,127665142,9169
0.88411167187583,30645729,30645730,-1458
0.947674568016832,2680929,2680930,627365
0.977420541143991,4752989,4752990,-358
0.808614323103298,100676791,100676792,567
0.915809349933284,112785635,112785636,489
0.842640780120392,37403275,37403276,6848
0.847556719022688,110642226,110642227,21293
0.810487455489067,167953822,167953823,126688
0.914777497900924,149877978,149877979,3381
0.926052689598536,37322172,37322173,2199
0.824197693566493,1042073,1042074,13047
0.84422978436197,2689659,2689660,14713
0.801508459983011,7202447,7202448,91420
0.91705439472845,82054696,82054697,2798
0.857294541832392,43414851,43414852,13354
0.949911806511586,243486723,243486724,-1093
0.926753872436243,2680929,2680930,627365
0.914301756598205,81900142,81900143,8395
0.938497243980273,154751327,154751328,446216
0.98281458241273,2002268,2002269,7528
0.881025022431925,121934061,121934062,17694
0.981263438107914,55766267,55766268,89
0.894119988747789,182792127,182792128,2833
0.852636927001389,50468444,50468445,100
0.877691082955344,100972399,100972400,2880
0.87555515644649,15458083,15458084,-763
0.880158670842728,184276712,184276713,557
0.920208398023367,17973889,17973890,-1466
0.964175911081361,65184445,65184446,2699
0.958901390950087,1285863,1285864,23760
0.820933421152024,18007037,18007038,34223
0.840390870886681,168555738,168555739,114586
0.882162644844439,48002544,48002545,1435
0.843824893970142,5880632,5880633,2218
0.98053341338243,321643,321644,64612
0.861961700865893,140965035,140965036,163836
0.887305462608916,113434545,113434546,14598
0.851102973993424,143872658,143872659,609
0.829565300118915,141373975,141373976,3710
0.860983080971469,144513368,144513369,800
0.862289460655902,63320131,63320132,1044
0.846607792247223,51165460,51165461,-978
0.958840037418148,47061227,47061228,298605
0.894600347170884,44319757,44319758,-85
0.808090224271474,93318044,93318045,83120
0.877799675597065,16701187,16701188,235077
0.836798806317203,134799854,134799855,4591
0.98565587505865,78992247,78992248,17571
0.978742171650348,166989152,166989153,13569
0.894232244442643,3042772,3042773,-851
0.809835354291086,203237777,203237778,-1235
0.82643889837165,1468591,1468592,6494
0.887272595048733,49699342,49699343,7703
0.936782440684912,30644380,30644381,15979
0.865178427933611,1114883,1114884,-1342
0.898672231555633,131166071,131166072,-745
0.901425231916808,33269749,33269750,2136
0.811511097522312,152267637,152267638,-832
0.946618580123905,77120305,77120306,12540
0.994057662680654,58095668,58095669,2543
0.981776983214646,113495720,113495721,4724
0.842325440943522,16437176,16437177,15
0.814838097321135,868943,868944,9545
0.940793317196775,113216243,113216244,-109
0.871622626895863,166623724,166623725,238828
0.90500750799765,1952989,1952990,5434
0.949567321112869,10984255,10984256,102
0.885610279258796,7576583,7576584,3754
0.933979581749795,1533070,1533071,20539
0.970273611952861,111283065,111283066,129375
0.979259393273327,151120110,151120111,38
0.903105137214455,27118236,27118237,21990
0.898305720729297,58515050,58515051,4702
0.804841406922615,98994904,98994905,-863
0.837186726845476,69050910,69050911,1948
0.827591473689784,55935947,55935948,4493
0.872039534398828,25506436,25506437,1438
0.832332830348323,75671304,75671305,3937
0.861961700865893,140965035,140965036,157960
0.868589766753894,5371357,5371358,52190
0.912264633278089,42777584,42777585,4147
0.88206056926596,26487674,26487675,3793
0.927970688987791,70344360,70344361,45145
0.955897977936346,854510,854511,126809
0.886324371759259,158242089,158242090,345591
0.898060459945729,4809161,4809162,1991
0.82441501122013106,145737079,145737080,-1054
0.902741708022196,2119276,2119277,65712
0.800934244903329,128233937,128233938,30519
0.960703024076511,144951152,144951153,-556
0.867479907443882,87341527,87341528,3937
0.921366004898688,956166,956167,14795
0.82539236081605,48530926,48530927,72
0.928011300888744,2277424,2277425,76895
0.926390445704521,1228050,1228051,21088
0.980999747251097,82005163,82005164,27528
0.937138383768679,158584748,158584749,2932
0.943306217694831,1091030,1091031,1145
0.934852599731965,5351150,5351151,72397
0.951912296000997,143839359,143839360,-1296
0.951864626553882,139665716,139665717,16786
0.926711967527348,1268280,1268281,5548
0.820219170725327,7934460,7934461,9208
0.940467512991554,219444025,219444026,9178
0.806324705275767,32155702,32155703,-1336
0.935435128307791,89271545,89271546,3440
0.834658604568226,6467429,6467430,23142
0.945903829029386,230989855,230989856,6178
0.97628526917085,78993238,78993239,12962
0.929021117968547,88645175,88645176,5856
0.920057760203205,4676611,4676612,47253
0.920992893952372,5877318,5877319,115154
0.935546325257669,18091094,18091095,3144
0.859259715496175,184579592,184579593,17807
0.912341729864378,1470202,1470203,16545
0.943411904503872,154306185,154306186,253766
0.9196188393567,73573497,73573498,4851
0.811613209356149,10109733,10109734,3443
0.922997278634942,150575678,150575679,6045
0.979516612352236,238140909,238140910,2186
0.917837507514724,74466749,74466750,-1355
0.843602227992555,1070029,1070030,9094
0.842160086877673,170232859,170232860,411
0.889378109802031,4653040,4653041,3922
0.800240565406115,139045351,139045352,39544
0.837934362539318,136953593,136953594,126995
0.956435877669836,153666089,153666090,-138
0.869610397401973,143251297,143251298,4475
0.815147756914311,1030196,1030197,146997
0.988179245262111,88878012,88878013,17615
0.817890696200421,43992768,43992769,3209
0.899323331115938,143819766,143819767,9261
0.951140793535766,29986520,29986521,6167
0.975302760686758,63742717,63742718,801
0.947992142553749,81452770,81452771,57294
0.848357423541521,43215842,43215843,2797
0.829718559515775,947612,947613,21574
0.964048590447883,241666707,241666708,29094
0.819452039238498,2050206,2050207,57503
0.953594371367826,104929989,104929990,5172
0.899031470932198,1650395,1650396,2197
0.829194386502455,38483710,38483711,49986
0.861161834686113,44350279,44350280,4980
0.893298674663284,48632341,48632342,1040
0.848755818772034,31743102,31743103,14158
0.923137958748195,143631814,143631815,2690
0.838996032953934,132925865,132925866,16721
0.854030217559118,33439253,33439254,1367
0.846406787101945,31634492,31634493,-869
0.857686015540732,843927,843928,11425
0.94878302793569,53459472,53459473,72
0.896537808185159,47813798,47813799,7973
0.935951105157401,124416735,124416736,5820
0.838385042592998,35512649,35512650,221
0.914615026037295,113757676,113757677,1483
0.85413233575839,29180899,29180900,-534
0.823007271626447,35498277,35498278,-336
0.921181402274142,78037656,78037657,33487
0.923309331425958,98953457,98953458,72366
0.819045889335728,22834410,22834411,4514
0.947985611510791,124448842,124448843,34933
0.869728450500968,53440041,53440042,-20
0.832143300716798,50508095,50508096,3109
0.842220390321102,17414026,17414027,-698
0.922242907416679,98191905,98191906,85019
0.9419166440024,23714058,23714059,3264
0.960972012927855,23882770,23882771,2360
0.971515623892865,241668660,241668661,490
0.866103747112966,80181528,80181529,11515
0.984151038483303,15372920,15372921,6873
0.878826798231829,132803471,132803472,18841
0.886713694003024,2071445,2071446,16003
0.840571619725117,80191293,80191294,21258
0.94056321678735,112819375,112819376,129045
0.912602252367539,88898120,88898121,78961
0.850698705530342,19237804,19237805,7686
0.965894259372681,42202509,42202510,42339
0.94210642357038,170396930,170396931,106226
0.974901517301316,7556863,7556864,348
0.922910003896493,54628451,54628452,172133
0.828223746509089,33195008,33195009,5681
0.881265460361973,137214189,137214190,8482
0.98295503961826,80386761,80386762,51018
0.905876451147325,27313020,27313021,-915
0.905303899744802,89556966,89556967,1101
0.982873935463729,124417149,124417150,118455
0.916796267496112,71813540,71813541,2985
0.918364291649735,50300822,50300823,2751
0.908192977090795,1009733,1009734,11119
0.976275888065015,82083363,82083364,-65
0.929975572874258,246790828,246790829,39232
0.91396134802251,54113797,54113798,142693
0.891975052968481,4541352,4541353,2468
0.869650839294491,79443371,79443372,47145
0.832171575481745,299693,299694,27839
0.869772998805257,3015426,3015427,4646
0.865221545173452,89835009,89835010,6310
0.812555143788542,88506878,88506879,53250
0.876069295134832,53041818,53041819,57636
0.986275282374573,36121729,36121730,6209
0.804739896646182,48745310,48745311,168856
0.926920435188082,151348227,151348228,-975
0.869803034276337,29808887,29808888,2332
0.800555425414899,38383397,38383398,8860
0.872835182234713,74436355,74436356,4229
0.917031593719397,130469118,130469119,48748
0.891597557801523,11033475,11033476,20712
0.857112200698162,230869641,230869642,-324
0.909568716480107,19942731,19942732,41013
0.870206428556328,1458308,1458309,16750
0.880366207355377,79455491,79455492,59265
0.887308502300221,7255649,7255650,3362
0.806671029392897,153445355,153445356,1133
0.928155414787631,184800336,184800337,25784
0.925565592927383,28919809,28919810,4180
0.868851399213158,33288007,33288008,-577
0.808704646173053,89819127,89819128,185986
0.934659058747493,225886708,225886709,2439
0.988191904050361,5047455,5047456,31129
0.91948477067987,130198698,130198699,-236
0.854306986507031,75403179,75403180,3508
0.921275615830595,158881288,158881289,24709
0.854182815874925,22366472,22366473,-1066
0.912628582678628,89095159,89095160,1254
0.822845662907159,26335195,26335196,1189
0.894132170806895,52018591,52018592,14382
0.830091603157035,132880282,132880283,1383
0.94278447625746,16237926,16237927,-1266
0.861538701496622,12136048,12136049,4360
0.854655210948122,48164271,48164272,245022
0.877111546384651,67432626,67432627,-151
0.878712377915089,43802346,43802347,12832
0.897106007064482,50282705,50282706,-930
0.94657263992292,1873943,1873944,49954
0.862397820163488,3600544,3600545,126
0.945063569111045,195759934,195759935,51924
0.923246435358067,140929759,140929760,101693
0.935747507663976,21864513,21864514,72785
0.874836294570777,81406785,81406786,7044
0.807565944295899,38873721,38873722,3577
0.906719002539829,561866,561867,165476
0.83694339010124,30448537,30448538,1287
0.957473786812398,34130800,34130801,1512
0.87195976758162,81531387,81531388,2447
0.85064219375801,159066307,159066308,78553
0.948525246532587,33451879,33451880,20147
0.878710620163735,41833763,41833764,2498
0.859243489017848,66251208,66251209,2540
0.827765008697871,89904167,89904168,2307
0.936255878593992,81310159,81310160,-910
0.81301299378775,1763795,1763796,-128
0.954117448612478,75742632,75742633,17927
0.988388263106661,80922869,80922870,377400
0.932504226976845,98046798,98046799,-1249
0.84708587746989,129091021,129091022,2392
0.922231577073324,82171340,82171341,-1144
0.855141996106253,81071863,81071864,36711
0.869095221654917,6204971,6204972,4570
0.929648786998121,41124910,41124911,10477
