Beta_value,Start,End,Position_to_TSS
0.862285674836179,81247032,81247033,48274
0.966314105412852,100823888,100823889,3612
0.94686968310981,150951409,150951410,26907
0.860633663961583,29006497,29006498,55853
0.895861182122825,8591400,8591401,2890
0.842586499688396,140855442,140855443,21057
0.896012264783838,2765490,2765491,881
0.862071129040414,49598992,49598993,41861
0.835332216254036,100520398,100520399,-538
0.844494629994591,155055748,155055749,4461
0.977303055065151,158321445,158321446,266267
0.846633610874698,897051,897052,73913
0.83636742456769,232604705,232604706,7267
0.834260370040952,45797885,45797886,-1414
0.918387720664216,66924022,66924023,2789
0.926256799033346,50403650,50403651,19310
0.911656801099913,32163477,32163478,-1129
0.906896551724138,722076,722077,16291
0.809829460308426,66566380,66566381,-14
0.84350456647414,88174352,88174353,3998
0.841882516307727,82615177,82615178,3908
0.826561940047746,40952655,40952656,-308
0.896994410341739,2926511,2926512,82523
0.818851862891591,49758868,49758869,-291
0.869234217788292,46925659,46925660,2541
0.837566490085473,23717804,23717805,-482
0.92400910523822,1735215,1735216,13695
0.919957418208394,12997715,12997716,3983
0.907045264897794,6698373,6698374,3432
0.957514989107089,2396421,2396422,13960
0.973643236547448,154354868,154354869,16416
0.891637104987238,43059398,43059399,3035
0.820396444256517,1305172,1305173,38816
0.989534318902157,132843078,132843079,8581
0.98997132491922,105497273,105497274,7148
0.842768120054481,195883360,195883361,9425
0.954113761118605,3176432,3176433,3273
0.913089912052334,97343456,97343457,121159
0.828764823261334,88034848,88034849,-715
0.829875998064385,65998016,65998017,4142
0.86460711169489,141420005,141420006,-1224
0.822424817483422,64367745,64367746,8596
0.801789545282303,188105504,188105505,90
0.920080869291034,140532063,140532064,103557
0.853412487241236,29556058,29556059,3868
0.887902317719955,2078641,2078642,154305
0.909899483825124,70760083,70760084,4984
0.868692208612275,3485037,3485038,26965
0.808202432060945,81652205,81652206,4379
0.956143347962555,1108561,1108562,23661
0.828779545696289,27664542,27664543,-902
0.935817160082764,3411979,3411980,26374
0.881836432784273,64821515,64821516,-57
0.928338433438507,1101146,1101147,37095
0.874819798173955,27770211,27770212,329148
0.877343410122054,75430714,75430715,2907
0.986159887027679,81099981,81099982,12488
0.987479988754991,42113777,42113778,-1043
0.910164607325205,154631004,154631005,4058
0.980725388601036,80210633,80210634,-1090
0.86103563895457,1303056,1303057,4775
0.975115662239922,63535760,63535761,12356
0.800624731760617,16358539,16358540,113474
0.939468651497962,151121275,151121276,34532
0.838880262575109,32841489,32841490,2559
0.979056118838191,80880432,80880433,137144
0.842725880551302,132713668,132713669,105741
0.899571148522077,239179808,239179809,221142
0.877766098409322,111283712,111283713,168434
0.817940097273686,265872,265873,945
0.809654050857481,48455137,48455138,175860
0.937210720781198,112841066,112841067,150736
0.813400835494064,119426097,119426098,44261
0.827950214480959,66505354,66505355,12145
0.921039396479464,50642352,50642353,26043
0.851338033507695,14482954,14482955,13179
0.983247411167632,128850830,128850831,20452
0.804415888701707,369975,369976,458
0.801872946623819,19722023,19722024,3739
0.839318943301373,2071835,2071836,21349
0.931437192899086,1012025,1012026,167850
0.813267557344891,67198277,67198278,6107
0.898334105569267,49168246,49168247,10413
0.888809369130568,31969954,31969955,2256
0.964629192315112,7041350,7041351,4882
0.848247282507383,2718610,2718611,16079
0.92321375630003,8085709,8085710,72981
0.89022981667713,117327229,117327230,-875
0.928609549160274,133395695,133395696,1520
0.921050199403775,35275956,35275957,49301
0.942240037809154,11300779,11300780,135748
0.931803124246305,103152336,103152337,-10
0.812493917704241,120128718,120128719,21339
0.859097973912288,132645426,132645427,24780
0.825426328069836,50258042,50258043,21837
0.845799810604365,46621858,46621859,4289
0.894373481904822,1284470,1284471,-1459
0.890143741789191,19595681,19595682,1152
0.875574426282025,27109520,27109521,1742
0.920854541544197,3120435,3120436,46305
0.82517151992708,37424900,37424901,2174
0.836012974492078,5485332,5485333,28467
0.874418741503412,31633449,31633450,-506
0.869354761059902,47259726,47259727,-1231
0.987230514934034,88437115,88437116,9643
0.887629465964711,178993864,178993865,1435
0.868136619956088,102864997,102864998,56933
0.911757422050597,30947994,30947995,-1088
0.988664052456964,1484201,1484202,8612
0.961450658948422,64345008,64345009,1468
0.860671919461117,27207606,27207607,4681
0.978752737004298,113093941,113093942,6541
0.860032642294309,49940702,49940703,4353
0.879756803554077,101056964,101056965,132360
0.936726350670541,127344736,127344737,-1376
0.884410890971199,61936701,61936702,684274
0.809070679430238,30644553,30644554,17676
0.91147710433887,51344355,51344356,2480
0.922084757469115,158189196,158189197,398593
0.861676189299281,23559093,23559094,3070
0.875636525407455,13277642,13277643,237245
0.941533183313299,39106981,39106982,-669
0.824032285654787,35125150,35125151,3303
0.933919801062708,108008326,108008327,-631
0.938498842720159,132747612,132747613,139685
0.835179833533375,5832285,5832286,7447
0.988756058134069,120737614,120737615,11752
0.804644008169771,130923666,130923667,12711
0.883107748396258,71880917,71880918,2593
0.806667201244612,109130295,109130296,946
0.973998835443596,105881356,105881357,64797
0.862124167762463,3702538,3702539,-1055
0.973949087445922,2606280,2606281,23215
0.874252321910133,30328912,30328913,-618
0.854597918764966,112917630,112917631,4368
0.969535866898276,1294100,1294101,4208
0.922025877744673,95072593,95072594,328
0.910410086265245,1463985,1463986,2865
0.827590401502877,58219999,58220000,-753
0.801889807492432,926933,926934,123
0.86465464015724,3247146,3247147,9214
0.950669470958065,82940567,82940568,10108
0.890028068986712,140568188,140568189,6010
0.914779887621247,100753544,100753545,7315
0.932151406759052,125112994,125112995,-1361
0.963075209224027,3551024,3551025,22
0.826463511502838,33296085,33296086,6309
0.892953119557239,79433581,79433582,37355
0.816586933813205,35275956,35275957,2149
0.881711138246612,50662375,50662376,795
0.837012739957437,62032000,62032001,4836
0.805072820467974,49524753,49524754,12473
0.983132230600789,8480482,8480483,150280
0.843121965654918,17617828,17617829,70538
0.877728332273787,100989231,100989232,1204
0.920814620129173,6571515,6571516,4165
0.842712517043279,113755562,113755563,3597
0.97468205782887,1557888,1557889,26376
0.990285467570692,6154155,6154156,49270
0.877689107948071,11273602,11273603,23982
0.924399777734071,47028090,47028091,254162
0.868384285707778,69614762,69614763,-1306
0.88409257063534,40365916,40365917,6273
0.956471778855824,1305353,1305354,4271
0.86663964950317,26362494,26362495,-37
0.847171081523643,1846755,1846756,386191
0.893030320288172,17797647,17797648,3022
0.811025345615699,42238208,42238209,-1194
0.952177111672436,68750061,68750062,1504
0.984156926461737,1806859,1806860,13546
0.937409770117208,5694581,5694582,-34
0.928634923758775,158806163,158806164,24091
0.858401965213375,29834962,29834963,3313
0.929648846472786,237798669,237798670,-77
0.866050518814213,945202,945203,12508
0.90940914553914,3500517,3500518,30932
0.932447511293377,292012,292013,1525
0.855531028300788,6207519,6207520,-1100
0.815384597998821,124877367,124877368,552
0.972534870516185,455581,455582,5416
0.86281753550948,27958874,27958875,23844
0.823339319709754,46388828,46388829,1215
0.9378962548898,1410505,1410506,20603
0.886688421179332,53078701,53078702,89
0.896872083559151,1329086,1329087,-259
0.955752587203427,66566372,66566373,-22
0.856446140797286,56146967,56146968,5683
0.930820485062111,1305278,1305279,4367
0.898945061269515,81843702,81843703,16834
0.815572439675463,157709678,157709679,878111
0.810594919738293,34792460,34792461,67276
0.863797690720581,37243082,37243083,-695
0.872605460427895,844651,844652,28035
0.840293330871416,69083112,69083113,-65
0.908095145739387,1996913,1996914,915
0.901184446472054,37862146,37862147,84912
0.957845152117828,55301106,55301107,29802
0.864547490942208,239139187,239139188,15827
0.820150576752746,117427698,117427699,426
0.980265435660704,239124616,239124617,277039
0.985969107085488,149294647,149294648,557
0.954667425370035,47832041,47832042,128143
0.926235681186516,101912891,101912892,95288
0.872535623247115,62605965,62605966,5716
0.876924654671411,27490484,27490485,-683
0.933957014868045,168044934,168044935,45841
0.898609224241315,743525,743526,37692
0.88410327829638,157579640,157579641,1008149
0.92746609223546606,29630918,29630919,1865
0.893191554127753,73952086,73952087,1775
0.903954642512977,8211604,8211605,2232
0.920570227374861,124994767,124994768,33124
0.844556046517316,1868959,1868960,361460
0.82447516439539,81076421,81076422,41264
0.955884466158931,3880076,3880077,575191
0.800059827743167,64772935,64772936,50160
0.815640044270363,130485878,130485879,-1094
0.927010383636759,153932412,153932413,2669
0.884189744635376,71285349,71285350,4261
0.871492818265111,46368028,46368029,22593
0.845681860786896,88968820,88968821,8385
0.87331000370333,10304890,10304891,1982
0.869084711838224,75265799,75265800,3172
0.879392199235555,32169433,32169434,7648
0.977610162763001,51712763,51712764,5674
0.850751841152755,68332275,68332276,1052
0.811875973717065,182952722,182952723,649
0.952885488151222,1254757,1254758,19097
0.819732603417206,1293941,1293942,15714
0.925547972833224,74838386,74838387,3215
0.885772793447211,23480999,23481000,3566
0.902940359818375,121594442,121594443,-612
0.949019324521579,30676501,30676502,10716
0.934059444281556,70707569,70707570,10210
0.840416926744063,82958302,82958303,3031
0.853715096747104,8605074,8605075,5662
0.921460777591175,132034025,132034026,84104
0.908557414151369,81987323,81987324,9772
0.89990034444424,133081497,133081498,580
0.835889774363675,159855805,159855806,-901
0.892468087928833,2696529,2696530,-55
0.91891564329943,13282424,13282425,4625
0.819900018536074,19764253,19764254,7549
0.867058065055331,41900914,41900915,71665
0.835951790440742,101017374,101017375,13732
0.874948487724386,7443638,7443639,2894
0.860840594566889,33295343,33295344,1761
0.89196675900277,33308090,33308091,741
0.961980038876907,124304081,124304082,330839
0.984292184639106,7323905,7323906,466
0.838315072706629,1327715,1327716,2958
0.809599128893945,49556917,49556918,23639
0.936717217437052,130345465,130345466,3239
0.965428402795589,133837161,133837162,8791
0.881544087565004,46560611,46560612,96423
0.837906714010542,51323890,51323891,265
0.985246945542972,77103199,77103200,36205
0.852752665410369,157269179,157269180,2467
0.872030410069424,64712024,64712025,958
0.855015796965185,33211692,33211693,3196
0.900233739872556,105854405,105854406,381168
0.805326317411599,71470280,71470281,16557
0.970456073371762,128946339,128946340,1281
0.855301328052488,2774522,2774523,8749
0.902970155082586,82596270,82596271,2869
0.933458818465522,190342516,190342517,-1427
0.908988558391965,63845033,63845034,2930
0.948104583262654,57587276,57587277,-586
0.932339488950163,44354696,44354697,1979
0.918319308449182,228211861,228211862,3730
0.824211887631489,76946207,76946208,-44
0.824054863941747,2904721,2904722,1344
0.981430408089644,1801421,1801422,8108
0.914829108234585,53893465,53893466,-747
0.804091267342503,1819058,1819059,161734
0.93271410564456,78838907,78838908,1875
0.923706744646564,44047763,44047764,3045
0.960679000917048,98177057,98177058,33958
0.812530053870052,17385885,17385886,3447
0.828607841300779,30589224,30589225,17860
0.991674966029788,144394504,144394505,-87
0.906754797370609,48574505,48574506,8118
0.93909224011713,75914261,75914262,26778
0.828609653335706,144436727,144436728,-1107
0.822629307061476,48661656,48661657,11352
0.885871325458564,7143336,7143337,150699
0.888662977652263,100293101,100293102,1982
0.943089822927513,63288450,63288451,15616
0.92654117750241,127649579,127649580,24731
0.949986861697469,46132198,46132199,34100
0.918039576170672,10647946,10647947,148705
0.970273611952861,111283065,111283066,129375
0.959678225805527,2088614,2088615,40580
0.906235469994859,105461631,105461632,736
0.918446918039898,1338477,1338478,9132
0.912259807909849,1847266,1847267,385978
0.830207287804353,45392139,45392140,12900
0.959313361842331,183492139,183492140,63527
0.965439230561907,1024115,1024116,12292
0.824259729442184,2079667,2079668,31464
0.913883474895015,45674747,45674748,6502
0.874942600064127,30819466,30819467,55212
0.935801481427632,35690144,35690145,-1201
0.91674410073,50089784,50089785,-223
0.890624829071118,179801635,179801636,-1045
0.866507309000644,23836445,23836446,2562
0.824487954643332,134256390,134256391,-221
0.840891684232076,50579003,50579004,997
0.978620198353856,82091340,82091341,6993
0.923586913400549,130697475,130697476,3714
0.929090055229186,70716623,70716624,90452
0.805365057870256,45341542,45341543,-1127
0.844751753248874,239068537,239068538,332413
0.892001168967892,47259780,47259781,-1157
0.83295270221308,53952086,53952087,1344
0.931677865134861,1255178,1255179,18677
0.800956315536548,68042513,68042514,-1277
0.986442287691856,21225410,21225411,54140
0.86142999033034,1374743,1374744,3419
0.808614323103298,100676791,100676792,-580
0.832373497295569,3644061,3644062,49105
0.866883121792803,66566797,66566798,49
0.831365477145211,925416,925417,-485
0.809248461356166,1318178,1318179,9024
0.853056496168241,45157894,45157895,43008
0.985384535844797,44725240,44725241,50517
0.885586480007294,31538503,31538504,3029
0.817966939194745,82903504,82903505,19351
0.833947167653282,53377161,53377162,-1058
0.975366178428762,195874510,195874511,34575
0.809955196360254,52408017,52408018,1767
0.877398384923351,42263422,42263423,187840
0.97828397873956,86786629,86786630,-36
0.825605405221404,31725018,31725019,1633
0.908220995306269,1494096,1494097,80634
0.973072810343152,18461625,18461626,60492
0.856976086335327,32894848,32894849,6505
0.947111109638076,67473708,67473709,15025
0.868228504253609,89909879,89909880,450
0.891439019953641,113549764,113549765,1460
0.920280564483245,38870807,38870808,-885
0.958457188428913,132189210,132189211,2231
0.836298819948863,5844550,5844551,6900
0.880205208025177,75403462,75403463,3943
0.925297461991209,136455333,136455334,28427
0.882768512150389,20989343,20989344,-428
0.874214795949567,152941921,152941922,-1063
0.876747634345953,24312675,24312676,-637
0.884040864202494,19126296,19126297,22983
0.978092172450573,52079947,52079948,250
0.83906873497822,48565989,48565990,8035
0.94747186816939,114076628,114076629,55984
0.83588755684195,1990753,1990754,-606
0.881533774194656,3519033,3519034,13527
0.8087563841351,3571656,3571657,20695
0.98698109728573,73328153,73328154,-12
0.856163558874705,27502398,27502399,4372
0.867702826020811,636212,636213,53455
0.973766388556826,140850242,140850243,22176
0.894294025140431,98956137,98956138,75046
0.86490038182953,149141190,149141191,-294
0.924611820678173,1625821,1625822,340
0.832400370183801,6751457,6751458,13531
0.891384786109059,159898452,159898453,1712
0.838467082250539,44917997,44917998,91325
0.855801820969543,172987081,172987082,3264
0.889478270685642,133457421,133457422,3422
0.959588221975968,74684612,74684613,-585
0.955684733858703,2275261,2275262,34686
0.947568451942057,124325253,124325254,17e4
0.843985828292785,15651584,15651585,30036
0.937516756624007,30716387,30716388,2865
0.823830305663499,46694071,46694072,23045
0.845945370776941,59565267,59565268,-292
0.912225243313839,43599024,43599025,2616
0.917564608844027,195888096,195888097,20989
0.832751326999169,3020714,3020715,-770
0.97293634240643,285912,285913,33569
0.944349939246659,766177,766178,5409
0.810736255740649,20085880,20085881,5647
0.843526410596545,144285815,144285816,5556
0.86491653756608,177504314,177504315,6072
0.971214553237025,81100064,81100065,64941
0.926095667464662,113048122,113048123,3270
0.908281784966172,114351122,114351123,720254
0.827241642224956,3376480,3376481,58440
0.823691534995143,6589371,6589372,-647
0.867581185383057,122073198,122073199,5088
0.904319586674575,913814,913815,57097
0.981275212604644,195017,195018,-762
0.828525432916781,58205150,58205151,21228
0.883485150196854,1671217,1671218,51602
0.986816843722002,120737614,120737615,11878
0.982943896032269,808699,808700,4309
0.987951916542867,3166573,3166574,-1272
0.926454894018278,5880414,5880415,112060
0.905323795920754,121593784,121593785,184
0.830038685371322,1087784,1087785,5575
0.847277256836714,377442,377443,7637
0.928007793312174,6164671,6164672,107974
0.854032823356132,10644978,10644979,5736
0.813808228535492,3696026,3696027,4365
0.858401965213375,29834962,29834963,3313
0.824794613379459,13096688,13096689,72107
0.874110448557,102944179,102944180,24354
0.883642434100687,100143734,100143735,78455
0.9569953809261,11300746,11300747,135259
0.952223586063639,33791319,33791320,59316
0.954038505717189,40141841,40141842,705299
0.866366498769167,65428376,65428377,3802
0.840487874597883,1356033,1356034,1055
0.915007184321531,99792683,99792684,-2
0.838716226907725,157682229,157682230,905545
0.835225596405967,11677155,11677156,3977
0.808370354984804,50272599,50272600,4399
0.943663934093068,134172186,134172187,2711
0.843889916505333,12785353,12785354,59435
0.984377402160955,6414971,6414972,9805
0.911165607909541,37520710,37520711,7169
0.814172398661504,945202,945203,20307
0.813185869668122,1744533,1744534,56413
0.947402618734372,356689,356690,1951
0.90264967940852,3713021,3713022,4493
0.905757551831177,7710095,7710096,-1360
0.83846309066115,100972399,100972400,-142
0.838263198844012,14485143,14485144,192101
0.939856489403038,64568103,64568104,12476
0.914515351865833,670752,670753,2589
0.970358596425792,102229178,102229179,11434
0.859666602606484,31888418,31888419,8785
0.81883536852664,41436165,41436166,3741
0.981659984645569,144808413,144808414,9536
0.873221920670962,571771,571772,-736
0.817882591876565,579361,579362,512
0.963723159016267,113060603,113060604,58888
0.839031014321569,47710521,47710522,14835
0.823273377899882,164576546,164576547,16722
0.916143544683202,64370275,64370276,10990
0.984771722954339,1319102,1319103,5510
0.86535628803369,27834360,27834361,3537
0.940527349492465,81849674,81849675,10893
0.855973477500647,38961427,38961428,-909
0.915257092660535,6576447,6576448,-1022
0.814099843329218,69919702,69919703,4660
0.939278030121922,31724128,31724129,743
0.875537948781399,24304749,24304750,34061
0.866826489355329,19444047,19444048,3651
0.811704474349571,49490840,49490841,3285
0.806338908334508,101565322,101565323,3280
0.851755625230772,1995854,1995855,338
0.918142856867392,31792229,31792230,50
0.887395052219819,58256773,58256774,107439
0.843391515630373,44308719,44308720,16703
0.936266504408546,31970399,31970400,-1501
0.849748382510635,2807704,2807705,1686
0.943604254073568,90876191,90876192,7598
0.897163577612389,903202,903203,42615
0.916211547452561,48859008,48859009,319961
0.80296647269374,130495224,130495225,8252
0.92944965345986,98177892,98177893,34411
0.960665107469032,1618025,1618026,464
0.971605089683185,4048077,4048078,18869
0.931254884586741,124445614,124445615,49639
0.860889494923452,88902816,88902817,38994
0.903279888475163,214384040,214384041,167184
0.972947157011061,1506256,1506257,6934
0.900420436829791,73687013,73687014,3405
0.921502932233971,50128571,50128572,46399
0.929081704163262,6074278,6074279,33659
0.818851862891591,49758868,49758869,3512
0.976792590279946,67608465,67608466,1531
0.855803846231184,97973585,97973586,-1497
0.809803194737741,133273993,133273994,2002
0.90176096496248,112843994,112843995,7750
0.906754293056734,173959914,173959915,4306
0.976599129249263,15428167,15428168,4391
0.917421427332985,83020830,83020831,27955
0.900277171912992,862820,862821,19878
0.986543943276751,1014950,1014951,2793
0.95783212161269,5696609,5696610,23682
0.880437193694137,156676935,156676936,2592
0.905499367867921,132546247,132546248,8426
0.928567936601005,239186682,239186683,4375
0.934196064531493,18142219,18142220,-234
0.873062565724304,132348512,132348513,16285
0.896186663401583,31506090,31506091,3516
0.861511059933843,27144819,27144820,-1150
0.921453408727846,235957287,235957288,463179
0.878102370137803,1619172,1619173,3065
0.814384346381053,21022886,21022887,-652
0.810238754260172,180127593,180127594,10757
0.978438750593176,7912762,7912763,8876
0.898443347836221,7223290,7223291,-928
0.855797882955535,1228652,1228653,20486
0.863543839181385,1073601,1073602,64657
0.854637042897793,46285236,46285237,-1149
0.917200187470245,364501,364502,122058
0.950029947805254,7909347,7909348,1650
0.835038065898817,93060232,93060233,-577
0.924953203572704,111254599,111254600,13378
0.923781490618183,811669,811670,-13
0.844271089572186,119091515,119091516,3530
0.85632303086641,58520321,58520322,7661
0.849240404571983,37852687,37852688,861
0.807419788536655,44812914,44812915,5055
0.801013927061832,78903341,78903342,22047
0.9324123740134,87955256,87955257,4819
0.959457799822549,81068349,81068350,33186
0.945676684783033,65960697,65960698,-1033
0.850036913223627,57946226,57946227,1446
0.849921577009729,3166359,3166360,-1058
0.96616427763604,31162496,31162497,1011
0.947085566424533,972922,972923,48027
0.840745816094999,82057990,82057991,7650
0.973253880266076,82959752,82959753,47237
0.80075185138097,70487127,70487128,175071
0.843880979722502,62684858,62684859,4226
0.97805611975577,18852218,18852219,3051
0.909726283632935,88881535,88881536,-1498
0.826895654175483,84181178,84181179,5875
0.845593967135204,74902764,74902765,4117
0.816965863894714,3232087,3232088,7383
0.803260565565801,105383970,105383971,69554
0.839316908903358,195762837,195762838,49053
0.945191218095112,1614571,1614572,1228
0.900485544211778,29726899,29726900,3619
0.974153765415901,63560195,63560196,7880
0.875196676618227,91948963,91948964,-441
0.991345238754584,536159,536160,2526
0.852187584099839,153259984,153259985,283
0.899179700260619,290718,290719,28763
0.987964413404236,143693990,143693991,9533
0.990087567181646,48450673,48450674,106006
0.977001063974583,5707305,5707306,12545
0.825671834434602,39171214,39171215,-884
0.945560381808574,100533993,100533994,-190
0.845573287898201,7891171,7891172,2619
0.881631390832944,2656806,2656807,165
0.912242296537396,94872865,94872866,1431
0.809089730204675,7651593,7651594,318842
0.913076402444509,122182113,122182114,-890
0.939432989690722,2588481,2588482,1940
0.901607118453977,157416274,157416275,868
0.918551318570891,18006921,18006922,14155
0.903778218542549,101876334,101876335,-1358
0.801282496073582,17413558,17413559,-230
0.972438936375091,67398896,67398897,2898
0.895370028069498,74722797,74722798,2698
0.833969019891529,38385454,38385455,-69
0.823066519419227,37520710,37520711,984
0.933778838377771,1756684,1756685,23279
0.894106327778677,46833736,46833737,88
0.809517585869904,44198183,44198184,1670
0.862414275503224,70411449,70411450,4095
0.946189399065156,61925007,61925008,2099
0.875590362782116,1205134,1205135,532343
0.942915392456677,3520011,3520012,12406
0.932097006686182,96736443,96736444,3621
0.955290747642011,149087387,149087388,1054
0.887721372789082,5371466,5371467,52081
0.822878760945125,4268695,4268696,967246
0.81310647102334,50606750,50606751,3616
0.862100702257521,2155156,2155157,77819
0.826108439903364,35931214,35931215,-473
0.974866639310628,74338996,74338997,21448
0.986207100020759,44113807,44113808,2601
0.955617383858018,184324920,184324921,9755
0.989675006227078,76285748,76285749,83847
0.86391876865639206,98447768,98447769,-841
0.913257558466802,44631056,44631057,225767
0.834565805638439,62834299,62834300,1453
0.818042977459335,227563269,227563270,-283
0.880695582680891,31648735,31648736,3659
0.983838798699052,143589991,143589992,7452
0.870281471935245,45286664,45286665,-972
0.841210479021388,37334107,37334108,-518
0.881387641620871,32858075,32858076,3926
0.878772346721559,1305172,1305173,38816
0.905516544788429,132087802,132087803,3518
0.824701609408082,52269702,52269703,1889
0.842727752066488,40955714,40955715,1507
0.873385328771681,64741612,64741613,3223
0.856020589667321,42428380,42428381,-953
0.922748750801247,57798848,57798849,4177
0.916286122112214,3676051,3676052,1608
0.877131656677285,1363453,1363454,11529
0.973635092913744,1219452,1219453,12987
0.916018705090549,89817629,89817630,-622
0.951134649725776,1370556,1370557,22849
0.990132174216149,112835078,112835079,49905
0.816859993771603,79460712,79460713,64767
0.879038264427101,55091454,55091455,1145
0.86317957836963,80997841,80997842,6242
0.944101290085289,132642797,132642798,104976
0.971257049299618,1175126,1175127,21387
0.942700653044028,84662016,84662017,13480
0.931626055874777,66566491,66566492,13927
0.898704871076816,44224243,44224244,101182
0.905496201741906,297839,297840,48484
0.921000224071593,31157464,31157465,731
0.89342219245414,11568740,11568741,35842
0.863651102464332,159007057,159007058,-1365
0.910715101993981,220532306,220532307,4122
0.953275491804835,30984612,30984613,-600
0.837725278585498,114054354,114054355,2241
0.820243432518563,911216,911217,59651
0.853066717566744,92104017,92104018,2558
0.812104013717862,31888129,31888130,9556
0.856918907701998,53252635,53252636,3379
0.813988396929614,89120594,89120595,8392
0.916354240420668,50424537,50424538,931
0.965262864450489,113089250,113089251,1899
0.817452150648281,161313856,161313857,-526
0.920365490658632,101240813,101240814,11479
0.853312788908159,113235565,113235566,6215
0.897535026830091,31162490,31162491,3947
0.814960578471995,137452447,137452448,5091
0.958818684551124,240590857,240590858,4084
0.835139318885449,78399426,78399427,20785
0.839825416314814,132119013,132119014,34699
0.828254032416854,23575203,23575204,4832
0.887550345876301,14489069,14489070,196027
0.942908389143523,3093702,3093703,71653
0.882615961287749,140870150,140870151,35765
0.964075386884025,235959480,235959481,250301
0.814312639888261,43230957,43230958,365082
0.913684143619561,102462357,102462358,2501
0.81873900106195,79047462,79047463,23200
0.818827604585205,17206200,17206201,130418
0.967232263617361,31968704,31968705,249
0.835046239248875,46689451,46689452,4231
0.910951191773578,57201771,57201772,73271
0.839504538537794,33727356,33727357,20469
0.985929506099491,105442203,105442204,22380
0.979132195398159,50716945,50716946,-25
0.924298316825621,31833908,31833909,-701
0.858189322603882,543365,543366,87
0.969889672628564,701449,701450,29749
0.852998958628913,113064858,113064859,545
0.822506026813692,18883320,18883321,19234
0.928348909657321,100884996,100884997,241
0.874636862012046,97980018,97980019,26334
0.952376806547101,122379338,122379339,-103
0.817527584464025,13934210,13934211,4206
0.904768802329938,61329557,61329558,3810
0.887388368862834,30005444,30005445,-1153
0.894854221181179,110625076,110625077,9615
0.903441415214211,1985928,1985929,633
0.963669575806779,888809,888810,43490
0.893553344599401,90257906,90257907,1378
0.854325160252783,46671085,46671086,-775
0.848170606621902,67189128,67189129,972
0.806317396089607,37997793,37997794,7710
0.899458302146908,34785820,34785821,2278
0.982435344827586,2345126,2345127,46582
0.879614823492061,76078657,76078658,-10
0.895515440678704,167950655,167950656,123521
0.816194974900042,693476,693477,2550
0.893006763789218,128391568,128391569,106
0.893141814450827,27144411,27144412,14433
0.83017751770929,76146061,76146062,2140
0.92412706292995,89308795,89308796,8348
0.970840556361786,643354,643355,31081
0.825258697959775,136831766,136831767,23843
0.838356427845425,1974278,1974279,2168
0.843913732405929,4374440,4374441,42188
0.959029549285311,2080646,2080647,149773
0.892817820297649,80198598,80198599,28563
0.88096621617018,72697467,72697468,24562
0.881336903032974,31096706,31096707,11709
0.839097682429489,55283110,55283111,-1057
0.919614860093627,60079852,60079853,-930
0.865620008730551,73839652,73839653,2560
0.909253367670804,119248036,119248037,24204
0.933821405638376,310248,310249,38626
0.873602751504729,78080462,78080463,-617
0.978098618812955,81935000,81935001,2258
0.868228504253609,89909879,89909880,13888
0.833280989102468,114355450,114355451,715926
0.93007208843355,66301485,66301486,-1324
0.808672989214682,1622058,1622059,30547
0.802277624472435,81050918,81050919,15761
0.831676849374318,865391,865392,1111
0.919295402613732,368332,368333,46572
0.908170051870758,44812315,44812316,3255
0.909192581374798,33320795,33320796,2136
0.981444298275981,124325388,124325389,169865
0.901365786459859,128910844,128910845,-124
0.913540097082667,28569164,28569165,73092
0.841399291769503,1228050,1228051,21088
0.933668035582006,140796776,140796777,1916
0.958948117277258,73327880,73327881,-285
0.982788100299088,1374060,1374061,26743
0.823941661171423,151082352,151082353,-1267
0.815284337010329,99389738,99389739,-1135
0.813524014707042,927849,927850,4450
0.945874009961979,102062709,102062710,-647
0.978391615902875,1337211,1337212,27767
0.949069083519315,3612333,3612334,14483
0.801993529985763,42564841,42564842,2673
0.809829460308426,66566380,66566381,-14
0.831353734180448,58005419,58005420,1843
0.888235468586379,227565355,227565356,1774
0.892120349147397,82929165,82929166,26
0.818213888921706,74002127,74002128,7382
0.80439730777412,1348626,1348627,12428
0.837770149281351,184324264,184324265,-1036
0.903093190718641,110300719,110300720,4220
0.888162408036907,6548001,6548002,3900
0.939615758655214,110228119,110228120,20434
0.849150479842446,73303987,73303988,717
0.880049637833488,29576320,29576321,13112
0.814800445659945,4646389,4646390,2659
0.857020054901718,113063805,113063806,-508
0.848062396111315,50279923,50279924,-1082
0.972340358298207,100577321,100577322,-225
0.944235722255854,49107754,49107755,22258
0.821377338843474,160091625,160091626,122525
0.869712921058155,87690087,87690088,87181
0.919978854833025,75629413,75629414,4811
0.880601289898844,1704208,1704209,395
0.824929940131812,195751097,195751098,60793
0.870002533620481,38089713,38089714,-774
0.945073141046783,107027226,107027227,-988
0.971759121445153,19627100,19627101,1140
0.853152860332681,30650119,30650120,3079
0.904211329263481,27604799,27604800,-1166
0.97234749584619,15731932,15731933,521
0.837032853889924,27243296,27243297,-1013
0.95755388907192,1242850,1242851,7104
0.87198226416752,85633070,85633071,21660
0.850991517074389,136942432,136942433,2219
0.829453687247246,89099357,89099358,5458
0.851421628848796,13570424,13570425,21242
0.952580684254853,47251336,47251337,2408
0.983426497989605,195883213,195883214,9572
0.803989409926155,130491077,130491078,4722
0.808500985773822,58692335,58692336,-239
0.869648795646909,29809194,29809195,2545
0.817647211782186,63983140,63983141,55444
